user_id,problem,problem_id,dsl,full_dsl,step,correct,output,excluding_complete_step,excluding_complete_full_dsl
E,109,6cf79266.json,"['horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'complete']","['horizontal_line(self.temp_state, [(6, 3), (6, 7)], 1)', 'horizontal_line(self.temp_state, [(7, 3), (7, 7)], 1)', 'horizontal_line(self.temp_state, [(8, 3), (8, 7)], 1)', 'horizontal_line(self.temp_state, [(17, 1), (17, 5)], 1)', 'horizontal_line(self.temp_state, [(18, 1), (18, 5)], 1)', 'horizontal_line(self.temp_state, [(19, 1), (19, 5)], 1)', 'horizontal_line(self.temp_state, [(16, 13), (16, 17)], 1)', 'horizontal_line(self.temp_state, [(17, 13), (17, 17)], 1)', 'horizontal_line(self.temp_state, [(18, 13), (18, 17)], 1)', 'complete(self.temp_state)']",10,True,"[[0, 4, 0, 4, 4, 0, 4, 4, 4, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 0], [0, 0, 4, 4, 0, 0, 4, 0, 4, 4, 0, 0, 0, 0, 4, 4, 4, 4, 4, 0], [4, 4, 4, 0, 0, 4, 0, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 0, 4, 0], [4, 4, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 4, 0, 0], [4, 0, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 0, 4], [4, 4, 0, 0, 4, 0, 0, 4, 4, 4, 4, 4, 4, 0, 0, 4, 4, 0, 4, 0], [0, 0, 0, 4, 1, 1, 1, 0, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4], [4, 0, 4, 4, 1, 1, 1, 4, 4, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0], [0, 4, 4, 4, 1, 1, 1, 4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 0, 0, 0], [4, 0, 0, 0, 4, 4, 0, 0, 4, 0, 0, 4, 0, 4, 4, 4, 0, 4, 0, 4], [0, 0, 0, 4, 0, 4, 0, 4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 0, 4, 4], [0, 4, 4, 0, 0, 4, 4, 4, 4, 0, 0, 0, 4, 4, 4, 4, 4, 0, 4, 0], [0, 0, 4, 0, 0, 4, 0, 0, 4, 0, 0, 4, 0, 4, 4, 0, 0, 0, 4, 4], [4, 0, 4, 4, 0, 4, 0, 0, 4, 4, 4, 0, 0, 0, 0, 4, 4, 4, 0, 0], [0, 4, 4, 4, 4, 0, 0, 4, 0, 4, 0, 0, 4, 4, 0, 4, 4, 4, 4, 4], [4, 0, 0, 4, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0], [4, 4, 0, 4, 0, 4, 0, 4, 4, 0, 0, 4, 4, 4, 1, 1, 1, 0, 4, 4], [4, 0, 1, 1, 1, 4, 4, 0, 4, 4, 0, 4, 0, 4, 1, 1, 1, 4, 4, 4], [0, 0, 1, 1, 1, 4, 4, 4, 4, 0, 4, 0, 0, 4, 1, 1, 1, 0, 0, 0], [4, 4, 1, 1, 1, 0, 0, 4, 4, 0, 0, 0, 4, 0, 4, 0, 4, 0, 4, 4]]",9,"['horizontal_line(self.temp_state, [(6, 3), (6, 7)], 1)', 'horizontal_line(self.temp_state, [(7, 3), (7, 7)], 1)', 'horizontal_line(self.temp_state, [(8, 3), (8, 7)], 1)', 'horizontal_line(self.temp_state, [(17, 1), (17, 5)], 1)', 'horizontal_line(self.temp_state, [(18, 1), (18, 5)], 1)', 'horizontal_line(self.temp_state, [(19, 1), (19, 5)], 1)', 'horizontal_line(self.temp_state, [(16, 13), (16, 17)], 1)', 'horizontal_line(self.temp_state, [(17, 13), (17, 17)], 1)', 'horizontal_line(self.temp_state, [(18, 13), (18, 17)], 1)']"
C,111,6d58a25d.json,"['vertical_line', 'vertical_line', 'vertical_line', 'horizontal_line', 'pixel_color', 'complete']","['vertical_line(self.temp_state, [(5, 4), (19, 4)], 6)', 'vertical_line(self.temp_state, [(5, 5), (19, 5)], 6)', 'vertical_line(self.temp_state, [(5, 7), (19, 7)], 6)', 'horizontal_line(self.temp_state, [(19, 3), (19, 6)], 6)', 'pixel_color([(19, 7)], 6)', 'complete(self.temp_state)']",6,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0], [0, 0, 0, 1, 6, 6, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0], [6, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 6, 0, 0, 6, 6, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0], [0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",5,"['vertical_line(self.temp_state, [(5, 4), (19, 4)], 6)', 'vertical_line(self.temp_state, [(5, 5), (19, 5)], 6)', 'vertical_line(self.temp_state, [(5, 7), (19, 7)], 6)', 'horizontal_line(self.temp_state, [(19, 3), (19, 6)], 6)', 'pixel_color([(19, 7)], 6)']"
E,112,6d75e8bb.json,"['horizontal_line', 'vertical_line', 'vertical_line', 'vertical_line', 'horizontal_line', 'pixel_color', 'complete']","['horizontal_line(self.temp_state, [(2, 2), (2, 9)], 2)', 'vertical_line(self.temp_state, [(2, 8), (6, 8)], 2)', 'vertical_line(self.temp_state, [(3, 6), (7, 6)], 2)', 'vertical_line(self.temp_state, [(2, 5), (6, 5)], 2)', 'horizontal_line(self.temp_state, [(3, 2), (3, 5)], 2)', 'pixel_color([(4, 3)], 2)', 'complete(self.temp_state)']",7,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 8, 2, 2, 2, 2, 2, 2, 0, 0], [0, 0, 8, 2, 2, 2, 8, 8, 2, 0, 0], [0, 0, 8, 2, 8, 2, 2, 8, 2, 0, 0], [0, 0, 8, 8, 8, 2, 2, 8, 2, 0, 0], [0, 0, 8, 8, 8, 8, 2, 8, 8, 0, 0], [0, 0, 8, 8, 8, 8, 8, 8, 8, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",6,"['horizontal_line(self.temp_state, [(2, 2), (2, 9)], 2)', 'vertical_line(self.temp_state, [(2, 8), (6, 8)], 2)', 'vertical_line(self.temp_state, [(3, 6), (7, 6)], 2)', 'vertical_line(self.temp_state, [(2, 5), (6, 5)], 2)', 'horizontal_line(self.temp_state, [(3, 2), (3, 5)], 2)', 'pixel_color([(4, 3)], 2)']"
E,113,6e02f1e3.json,"['obj_color', 'obj_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['obj_color(self.temp_state, object2, 0)', 'obj_color(self.temp_state, object1, 0)', 'pixel_color([(2, 0)], 5)', 'pixel_color([(1, 1)], 5)', 'pixel_color([(0, 2)], 5)', 'complete(self.temp_state)']",6,True,"[[0, 0, 5], [0, 5, 0], [5, 0, 0]]",5,"['obj_color(self.temp_state, object2, 0)', 'obj_color(self.temp_state, object1, 0)', 'pixel_color([(2, 0)], 5)', 'pixel_color([(1, 1)], 5)', 'pixel_color([(0, 2)], 5)']"
E,114,6e19193c.json,"['pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['pixel_color([(6, 9)], 8)', 'pixel_color([(8, 1)], 8)', 'pixel_color([(9, 0)], 8)', 'pixel_color([(1, 2)], 8)', 'pixel_color([(0, 1)], 8)', 'complete(self.temp_state)']",6,True,"[[0, 8, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 8, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 8, 0, 0, 0, 0, 0], [0, 0, 0, 8, 8, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 8, 8, 0], [0, 0, 0, 0, 0, 0, 0, 8, 0, 0], [0, 0, 8, 8, 0, 0, 0, 0, 0, 8], [0, 0, 0, 8, 0, 0, 0, 0, 0, 0], [0, 8, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",5,"['pixel_color([(6, 9)], 8)', 'pixel_color([(8, 1)], 8)', 'pixel_color([(9, 0)], 8)', 'pixel_color([(1, 2)], 8)', 'pixel_color([(0, 1)], 8)']"
E,115,6e82a1ae.json,"['obj_color', 'obj_color', 'obj_color', 'obj_color', 'obj_color', 'obj_color', 'complete']","['obj_color(self.temp_state, object1, 1)', 'obj_color(self.temp_state, object2, 1)', 'obj_color(self.temp_state, object3, 2)', 'obj_color(self.temp_state, object4, 2)', 'obj_color(self.temp_state, object5, 3)', 'obj_color(self.temp_state, object6, 3)', 'complete(self.temp_state)']",7,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 2, 2, 0, 0, 1], [0, 1, 1, 0, 0, 0, 2, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 3, 3, 0, 0, 3, 0, 0], [2, 0, 0, 0, 0, 0, 0, 3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",6,"['obj_color(self.temp_state, object1, 1)', 'obj_color(self.temp_state, object2, 1)', 'obj_color(self.temp_state, object3, 2)', 'obj_color(self.temp_state, object4, 2)', 'obj_color(self.temp_state, object5, 3)', 'obj_color(self.temp_state, object6, 3)']"
C,119,74dd1130.json,"['rotate_right', 'flip_horizontal', 'complete']","['rotate_right_state(temp_state)', 'horizontal_flip(temp_state)', 'complete(self.temp_state)']",3,True,"[[9, 9, 9], [3, 4, 3], [4, 4, 4]]",2,"['rotate_right_state(temp_state)', 'horizontal_flip(temp_state)']"
C,120,760b3cac.json,"['horizontal_line', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['horizontal_line(self.temp_state, [(1, 5), (1, 8)], 8)', 'pixel_color([(0, 8)], 8)', 'pixel_color([(2, 8)], 8)', 'pixel_color([(0, 6)], 8)', 'complete(self.temp_state)']",5,True,"[[0, 0, 0, 8, 0, 8, 8, 0, 8], [0, 0, 0, 0, 8, 8, 8, 8, 0], [0, 0, 0, 8, 0, 0, 0, 0, 8], [0, 0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 0, 4, 4, 4, 0, 0, 0], [0, 0, 0, 0, 4, 0, 0, 0, 0]]",4,"['horizontal_line(self.temp_state, [(1, 5), (1, 8)], 8)', 'pixel_color([(0, 8)], 8)', 'pixel_color([(2, 8)], 8)', 'pixel_color([(0, 6)], 8)']"
C,121,776ffc46.json,"['obj_color', 'obj_color', 'complete']","['obj_color(self.temp_state, object6, 2)', 'obj_color(self.temp_state, object7, 2)', 'complete(self.temp_state)']",3,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 5, 0, 0, 2, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5], [0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0], [0, 2, 2, 2, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 0], [0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0], [0, 0, 2, 2, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 5, 0], [0, 2, 2, 2, 2, 0, 5, 0, 0, 0, 0, 0, 5, 0, 2, 2, 2, 0, 5, 0], [0, 2, 2, 2, 2, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 5, 0], [0, 0, 2, 2, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0], [0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 0]]",2,"['obj_color(self.temp_state, object6, 2)', 'obj_color(self.temp_state, object7, 2)']"
C,122,794b24be.json,"['obj_color', 'obj_color', 'pixel_color', 'complete']","['obj_color(self.temp_state, object2, 0)', 'obj_color(self.temp_state, object1, 2)', 'pixel_color([(0, 0)], 2)', 'complete(self.temp_state)']",4,True,"[[2, 2, 0], [0, 0, 0], [0, 0, 0]]",3,"['obj_color(self.temp_state, object2, 0)', 'obj_color(self.temp_state, object1, 2)', 'pixel_color([(0, 0)], 2)']"
G,124,7ddcd7ec.json,"['diagonal_line', 'diagonal_line', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['diagonal_line(self.temp_state, [(8, 0), (0, 8)], 8)', 'diagonal_line(self.temp_state, [(5, 4), (9, 8)], 8)', 'pixel_color([(8, 0)], 8)', 'pixel_color([(0, 8)], 8)', 'pixel_color([(9, 8)], 8)', 'complete(self.temp_state)']",6,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 8, 0], [0, 0, 0, 0, 0, 0, 0, 8, 0, 0], [0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0, 0], [0, 0, 0, 8, 8, 0, 0, 0, 0, 0], [0, 0, 0, 8, 8, 0, 0, 0, 0, 0], [0, 0, 8, 0, 0, 8, 0, 0, 0, 0], [0, 8, 0, 0, 0, 0, 8, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 8, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 8, 0]]",5,"['diagonal_line(self.temp_state, [(8, 0), (0, 8)], 8)', 'diagonal_line(self.temp_state, [(5, 4), (9, 8)], 8)', 'pixel_color([(8, 0)], 8)', 'pixel_color([(0, 8)], 8)', 'pixel_color([(9, 8)], 8)']"
C,126,7e0986d6.json,"['obj_color', 'obj_color', 'horizontal_line', 'obj_color', 'obj_color', 'obj_color', 'obj_color', 'obj_color', 'obj_color', 'obj_color']","['obj_color(self.temp_state, object1, 5)', 'obj_color(self.temp_state, object2, 5)', 'horizontal_line(self.temp_state, [(1, 8), (1, 0)], 0)', 'obj_color(self.temp_state, object4, 0)', 'obj_color(self.temp_state, object5, 5)', 'obj_color(self.temp_state, object6, 0)', 'obj_color(self.temp_state, object7, 0)', 'obj_color(self.temp_state, object9, 5)', 'obj_color(self.temp_state, object10, 0)', 'obj_color(self.temp_state, object8, 5)']",10,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 0], [0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5, 0], [0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5, 0], [0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5, 0], [0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5, 0], [0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5, 0], [0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0]]",10,"['obj_color(self.temp_state, object1, 5)', 'obj_color(self.temp_state, object2, 5)', 'horizontal_line(self.temp_state, [(1, 8), (1, 0)], 0)', 'obj_color(self.temp_state, object4, 0)', 'obj_color(self.temp_state, object5, 5)', 'obj_color(self.temp_state, object6, 0)', 'obj_color(self.temp_state, object7, 0)', 'obj_color(self.temp_state, object9, 5)', 'obj_color(self.temp_state, object10, 0)', 'obj_color(self.temp_state, object8, 5)']"
E,127,7f4411dc.json,"['horizontal_line', 'vertical_line', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['horizontal_line(self.temp_state, [(1, 0), (1, 9)], 0)', 'vertical_line(self.temp_state, [(2, 0), (8, 0)], 0)', 'pixel_color([(8, 2)], 0)', 'pixel_color([(9, 4)], 0)', 'pixel_color([(9, 9)], 0)', 'pixel_color([(5, 9)], 0)', 'pixel_color([(3, 7)], 0)', 'pixel_color([(0, 9)], 0)', 'complete(self.temp_state)']",9,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 8, 8, 8, 0, 0, 0, 0, 0, 0], [0, 8, 8, 8, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 8, 8, 8, 8, 8, 0], [0, 0, 0, 0, 8, 8, 8, 8, 8, 0], [0, 0, 0, 0, 8, 8, 8, 8, 8, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",8,"['horizontal_line(self.temp_state, [(1, 0), (1, 9)], 0)', 'vertical_line(self.temp_state, [(2, 0), (8, 0)], 0)', 'pixel_color([(8, 2)], 0)', 'pixel_color([(9, 4)], 0)', 'pixel_color([(9, 9)], 0)', 'pixel_color([(5, 9)], 0)', 'pixel_color([(3, 7)], 0)', 'pixel_color([(0, 9)], 0)']"
E,128,810b9b61.json,"['obj_color', 'obj_color', 'complete']","['obj_color(self.temp_state, object2, 3)', 'obj_color(self.temp_state, object4, 3)', 'complete(self.temp_state)']",3,True,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1], [0, 3, 3, 3, 3, 0, 0, 1, 0, 0, 0, 1], [0, 3, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1], [0, 3, 3, 3, 3, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0], [0, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 1], [0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0], [0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",2,"['obj_color(self.temp_state, object2, 3)', 'obj_color(self.temp_state, object4, 3)']"
E,133,855e0971.json,"['vertical_line', 'vertical_line', 'vertical_line', 'vertical_line', 'pixel_color', 'vertical_line', 'pixel_color', 'complete']","['vertical_line(self.temp_state, [(0, 4), (4, 4)], 0)', 'vertical_line(self.temp_state, [(3, 6), (8, 6)], 0)', 'vertical_line(self.temp_state, [(7, 10), (13, 10)], 0)', 'vertical_line(self.temp_state, [(12, 1), (16, 1)], 0)', 'pixel_color([(16, 1)], 0)', 'vertical_line(self.temp_state, [(0, 12), (4, 12)], 0)', 'pixel_color([(0, 12)], 0)', 'complete(self.temp_state)']",8,True,"[[8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8], [8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8], [8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8], [8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8], [1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1], [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4], [2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2], [2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2], [2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2], [2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]]",7,"['vertical_line(self.temp_state, [(0, 4), (4, 4)], 0)', 'vertical_line(self.temp_state, [(3, 6), (8, 6)], 0)', 'vertical_line(self.temp_state, [(7, 10), (13, 10)], 0)', 'vertical_line(self.temp_state, [(12, 1), (16, 1)], 0)', 'pixel_color([(16, 1)], 0)', 'vertical_line(self.temp_state, [(0, 12), (4, 12)], 0)', 'pixel_color([(0, 12)], 0)']"
E,136,88a10436.json,"['horizontal_line', 'horizontal_line', 'horizontal_line', 'complete']","['horizontal_line(self.temp_state, [(8, 4), (8, 7)], 1)', 'horizontal_line(self.temp_state, [(7, 5), (7, 8)], 2)', 'horizontal_line(self.temp_state, [(9, 5), (9, 8)], 3)', 'complete(self.temp_state)']",4,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0]]",3,"['horizontal_line(self.temp_state, [(8, 4), (8, 7)], 1)', 'horizontal_line(self.temp_state, [(7, 5), (7, 8)], 2)', 'horizontal_line(self.temp_state, [(9, 5), (9, 8)], 3)']"
